,Weekday,Jamalpur Station,Jamalpur Amts ,Pragatinagar Station,Maninagar Station,Memco Station,Paldi Station,Paldi Amts ,Sarkhej  Station,Gota Station,Memnagar Station,Memnagar Amts,Vadaj Station,Sabarmati Station,Sabarmati Amts,Chandola Station,Krishanagar,DODO-Green Fuel Station  ,Vijay Gas Station-DODO-Bhuvaldi,Jay Goga Corporation -DODO-Hathijan,Shree Gas Station-DODO-Bhadaj,Abad Hirapur - DODO,JAY DWARKADISH ENTERPRISE,Bhakti Petroleum-IBP,Punjab Service Station-IBP,Gujarat Rajya Purvatha-IBP Khokhra vidita,Saccha Sauda-IBP,Jayvir Civil Petrol Pump-IOCL,Rupam Petroleum-IOCL,Maniyar Petroleum-IOCL,Sun Petro Gas-IOCL ,Dharamtal-BPCL,Shraddha Petrolium-BPCL,Metro Service-BPCL,Mitesh Automobile-BPCL,Vatsal Automobile-BPCL,Parmar Tradelink (Adhoc)-BPCL Ganesh,Auto Services  Mirzapur-BPCL,Alka Automobile-BPCL,Neelu Motors-BPCL,Modi Service-BPCL,Ila Automobile-BPCL,Auto Rikshaw Driver Co.Ass-BPCL,Revadas Jhaverbhai & Sons-BPCL,Sindh Automobiles-BPCL (Memco),Kalptaru Petroleum-BPCL,Shree Laxmi Narayan-IBP,Jay Petroleum-Essar,Unique Retread-IBP,Iswar Petroleum-IOCL,Ambica Service-IOCL,Swaminarayan Sokali-BPCL,Swadesh Cargo Carrier -BPCL,Gujarat Auto Centre-IOCL-Shahwadi,Chenpur Petroleum- IOCL,Pavan Petroleum -BPCL,Anjani Petroleum-BPCL,Rathva Petroleum - IOCL ,Shrinathji Petroleum -BPCL,Ambica Automobiles-BPCL,Ashtavinayak-Hirapur- IOCL,Kalashree Automobiles- IOCL,Shivganga Petroleum-Kamod-BPCL,RB Patel & Sons-Kuha-BPCL,Alka Automobile-BPCL- Ognaj ,Kuldevi Petroleum-BPCL- Ranasan,Dev Petroleum -IOCL,Kameshwar Petroleum -IOCL,Aadhit Petroleum - IOCL,Parmar Tradelink - BPCL,Kanha Petroleum - HPCL,Sardar Petro Station - IOCL,LJ Thakkar - IOCL,Grand Millenlum - HPCL,Karnavati Petroleum - BPCL,Siddhanath Petroleum - HPCL,Siddhi Gasoline - BPCL,Vinayak Petroleum - IOCL,Radhey Petroleum - BPCL,Shree Gokulesh Petroleum - IOCL,B N Gasoline - BPCL,Millennium-HPCL,SHREEJI AUTO SERVICE-HPCL,RAVI PETROLEUM-BPCL,GUJARAT AUTO (USHMANPURA)- IOCL STATION 
2023-12-16,Saturday,12361.18,7350.14,7130.69,11675.33,12854.54,14876.20,1808.46,13016.58,16044.08,8168.57,3358.00,14699.79,6026.19,3565.72,11260.06,10859.63,8431.16,8475.64,12828.27,6360.65,3640.57,1588.89,5024.85,3454.06,4555.63,7284.18,2985.81,5556.12,3219.26,4181.18,2230.50,4896.12,2988.13,6341.25,4567.72,4791.19,2309.75,4881.88,8074.13,2817.04,5076.43,3445.73,831.50,4420.00,1035.75,8088.87,3002.62,5834.00,2823.00,2366.91,2633.43,2866.93,1290.00,2563.00,3270.24,5970.75,4703.38,0.00,2972.19,2075.34,1535.66,1277.50,2705.00,4505.32,6003.63,3775.75,3158.94,2483.97,4234.94,2784.38,5482.06,7517.51,2254.42,2002.12,3052.00,5642.48,2028.37,5503.44,3311.13,6688.93,2490.37,2797.63,7376.88,1905.11
2023-12-17,Sunday,9564.06,5760.00,6232.49,12929.65,11780.22,13115.28,1857.08,11102.98,14901.14,6805.82,2560.37,13494.82,6629.78,2743.43,10360.13,10723.32,7057.21,8101.00,11432.03,5319.76,3643.83,2622.71,4581.52,2908.66,4850.89,5705.16,2978.04,4745.25,3061.67,3621.82,1944.00,4850.50,2589.12,6536.62,3751.54,3738.19,2312.75,4746.37,7721.57,2878.26,4856.26,3787.30,973.50,4012.00,968.50,8222.38,2836.75,5484.38,2806.50,2489.44,2985.25,1906.70,1185.00,2600.25,3070.63,5544.50,3751.37,0.00,2378.50,2002.55,1381.86,1538.37,2506.37,4040.50,6498.24,3487.25,2304.00,1687.44,3693.31,2654.00,5074.33,7239.38,2768.80,1615.20,5794.29,5259.96,2280.38,4813.79,3089.22,6578.18,3423.26,2778.79,6853.81,1298.36
2023-12-18,Monday,11350.00,7346.00,6976.00,14064.00,13260.00,14640.00,1691.00,12514.00,16102.00,8365.00,3397.00,14107.00,6120.00,3269.00,10915.00,10375.00,8339.00,8245.00,12210.00,6869.00,3048.00,3104.00,4873.00,3169.00,4995.00,6223.00,3298.00,5207.00,3200.00,4346.00,2246.00,5037.00,2969.00,6377.00,4696.00,4415.00,2289.00,4658.00,7709.00,3298.00,5308.00,4040.00,970.00,4094.00,981.00,8326.00,2877.00,5830.00,2863.00,2537.00,2565.00,2832.00,745.00,2243.00,3473.00,5545.00,3612.00,0.00,3115.00,1530.00,1373.00,1448.00,2405.00,5275.00,4335.00,3654.00,3435.00,2421.00,3992.00,1117.00,5012.00,7306.00,2794.00,2065.00,5923.00,5318.00,2462.00,2344.00,2700.00,6408.00,1913.00,3429.00,6895.00,2060.00
2023-12-19,Tuesday,11734.86,7407.82,6818.22,12894.04,12312.11,14566.25,1847.94,12060.37,15397.16,8150.89,3208.25,14373.81,6493.66,3589.81,11222.88,10431.49,7220.25,7337.80,13172.24,6169.67,3391.79,2792.17,5220.47,3702.91,5129.62,6460.56,2956.71,5109.13,3200.19,4531.06,2194.00,5092.88,2868.37,6871.36,4687.18,4693.94,2098.50,5300.13,8022.56,2847.80,5102.09,2246.59,946.50,4545.00,803.50,8329.38,2659.87,3527.25,2890.75,2131.68,1061.44,2975.64,1203.00,2533.75,2606.87,4692.00,4692.00,0.00,3230.06,1514.28,1730.88,1156.51,2075.25,3590.56,4682.99,3601.74,3270.25,2450.56,3992.49,2457.88,5250.53,7144.24,2346.98,2103.25,5083.56,5277.69,2211.92,5206.24,3051.29,6383.00,2936.81,3094.15,7306.49,2237.15
2023-12-20,Wednesday,12123.07,8213.85,6289.11,14173.58,12733.60,14208.78,1886.21,12182.66,15865.88,7832.98,3620.13,14294.61,6177.68,3840.24,9796.12,10288.29,7689.86,8313.36,12507.49,6140.17,2924.40,2387.29,5198.25,3012.27,4285.83,6119.38,2898.22,5212.00,3246.97,3969.28,2189.00,5011.25,2661.88,6636.26,4581.63,4431.59,2161.75,5032.25,7906.56,3210.69,5203.38,3509.57,1017.00,4333.63,919.75,8367.75,2940.50,5847.24,2914.75,2003.25,2131.06,2826.66,1460.75,2529.50,3435.26,3716.37,4211.13,0.00,3048.50,1495.51,1354.87,1156.24,2403.12,3914.31,5342.01,3483.14,3328.43,2353.15,4090.00,2352.75,5310.86,7512.26,2685.71,1851.62,5867.26,5236.37,2029.06,4679.03,3083.98,6621.94,2884.00,3149.01,6916.56,2020.40
2023-12-21,Thursday,11728.73,8071.13,6940.59,14431.96,12943.43,14960.15,1838.69,12110.57,15932.70,9112.38,3395.25,14594.27,6249.54,3445.72,10944.93,9589.50,8106.55,8393.54,11987.90,5827.15,3159.05,1647.79,4773.57,3071.12,4866.85,6646.44,3221.40,2872.50,3213.19,4308.45,2210.50,5219.25,2973.68,6278.37,4325.25,4515.72,2532.50,5169.13,7815.37,530.15,5500.68,3602.45,859.50,4844.87,1113.50,6196.50,2458.38,5977.69,2815.87,2185.80,2201.45,3138.92,957.50,2423.50,3708.86,5270.50,4660.13,0.00,3098.52,1648.46,1297.75,866.63,2502.63,4310.88,5755.25,4079.25,3892.76,383.68,4578.81,2427.25,5460.65,7670.44,2754.81,2241.88,5907.91,5268.23,306.06,5106.50,3207.09,6096.00,3360.26,3295.69,6536.26,2388.83
2023-12-22,Friday,11743.04,8036.94,6930.93,13856.34,12427.48,14670.22,1842.13,12978.34,16404.13,8207.10,3318.72,14669.80,6150.12,3614.09,10406.01,10352.72,7857.68,8389.41,10949.63,6170.37,2785.33,2671.85,5107.33,2634.36,4858.59,6577.91,3171.04,2068.50,2957.69,4346.33,2031.00,5311.12,2907.00,6241.75,3172.37,4339.81,2768.75,4906.50,7990.70,0.00,4925.03,3677.79,921.75,4435.88,1212.25,8518.37,2491.25,5588.94,2771.13,2453.79,2542.99,2814.57,1133.25,2462.25,3542.38,2416.75,4096.99,0.00,2920.82,1855.23,1465.38,1530.63,2542.37,4303.00,5680.00,3962.62,3489.17,2200.63,4429.57,2628.87,5260.18,7344.78,2570.40,2146.18,5761.93,5340.32,2585.32,5103.56,3316.94,6871.50,1387.55,3227.75,6445.06,2182.69
2023-12-23,Saturday,12630.99,8091.12,7206.90,14511.32,12402.56,18078.82,1803.95,1051.52,17190.00,8696.95,3379.53,15230.24,6943.62,3654.00,11531.37,11097.73,1528.13,9223.47,15435.72,7265.76,3955.78,3102.71,5396.52,3094.52,5281.40,6782.91,2792.44,5408.25,3410.50,4146.91,2354.50,5786.13,2963.44,6959.25,5003.28,5446.91,1008.00,5183.12,8187.49,1166.11,5401.66,3560.98,697.50,4608.75,311.75,535.50,110.75,5941.81,1723.00,2447.90,1802.13,2786.55,948.50,2629.25,3564.37,5955.38,4110.25,0.00,3372.87,1917.58,1894.00,1282.49,1018.38,4196.81,5956.49,2017.12,3384.26,2456.13,5092.88,2679.50,721.68,2934.06,807.49,1018.94,5857.69,2196.28,2969.43,6237.75,2786.06,6931.11,3102.13,3641.13,7067.38,1967.18
2023-12-24,Sunday,10968.34,7120.41,5770.71,12404.52,10759.37,13492.10,1376.06,12015.39,16111.65,6443.80,2417.12,13361.56,6138.66,2609.15,10407.19,10099.59,8099.28,7836.95,11567.22,6054.47,3626.46,2812.17,4723.73,2809.45,4370.40,5808.33,2727.53,4739.75,2943.37,3627.72,2053.25,4720.50,2623.69,5678.63,3452.01,3870.72,2121.75,4860.38,7505.19,2769.57,5036.88,3614.12,762.75,3839.00,988.25,7377.38,2622.00,5249.63,2506.12,2554.51,2330.68,2348.40,962.00,2466.00,3121.01,4432.50,4500.63,0.00,1980.35,1885.00,1375.53,1248.88,2634.37,4085.12,5840.26,3853.88,2583.18,1661.00,3410.87,2370.75,5392.52,7559.28,1551.52,1733.26,5409.35,5280.90,2345.12,5355.20,2714.73,6391.32,3474.25,3173.90,6851.94,1319.91
2023-12-25,Monday,11975.36,7724.46,7070.44,13886.57,10450.16,14403.94,1702.28,12776.72,16789.65,7445.26,2997.54,14939.46,6608.07,3368.07,11082.74,11934.40,8645.78,9142.79,13414.08,5873.10,3816.75,3403.89,5128.82,2964.40,5072.86,6272.92,3191.78,5408.75,3179.41,4083.53,2171.00,5041.12,2698.12,6330.49,4093.22,4067.25,2560.00,4893.50,8366.06,3201.19,5107.56,3824.98,619.25,4653.62,1017.50,8498.62,2601.87,5960.93,2772.75,2243.10,2956.94,2653.71,1428.75,2493.50,3640.62,5018.75,5140.75,0.00,2862.50,1679.88,1418.09,1224.13,2538.88,4333.94,5426.25,3782.50,1987.13,2167.04,4259.49,2239.75,5931.91,7943.47,2094.08,2249.93,1545.94,4295.73,2532.00,5417.23,3443.81,7044.58,2770.82,3015.84,6924.00,1759.12
2023-12-26,Tuesday,12194.06,8176.66,6778.94,13916.07,12330.35,14781.91,1949.40,12979.45,14531.29,8193.39,3268.74,14782.13,6681.84,3515.96,10729.76,10754.83,8503.70,7948.00,12260.79,5719.91,3741.79,3054.95,4558.38,3372.53,4981.36,6585.20,3354.74,5083.75,3162.75,4144.13,2243.50,4928.88,2827.38,6481.26,4617.41,4756.18,2421.75,5024.49,7982.88,2722.86,4911.44,3798.41,781.00,4392.75,1096.25,7830.13,2852.89,5622.88,2856.75,2583.29,2909.25,2822.20,1396.25,2651.50,3600.87,5368.75,4803.00,0.00,3066.87,1885.81,1687.97,1068.00,2519.25,4556.26,4648.50,4081.25,3204.50,2443.99,4074.93,2702.13,5680.81,7730.90,2220.62,2014.31,5680.98,5300.03,2269.57,5548.82,3267.33,6929.55,3059.80,3057.07,6687.55,2051.58
2023-12-27,Wednesday,9753.09,7897.37,6674.81,14314.59,11716.02,14292.79,1782.50,11173.44,15523.60,6904.83,3318.70,14019.32,5657.09,3380.26,11000.31,9507.97,6422.55,7125.16,12150.24,5833.49,3002.17,2756.61,5089.51,3227.44,4867.83,6476.71,2177.54,5190.87,3142.66,3906.47,2158.25,4861.37,2949.25,6006.50,4337.61,4543.25,2285.75,5127.51,8064.63,2981.08,4836.50,3879.39,973.00,4308.38,1154.50,7136.62,2578.74,5725.38,2714.50,2218.09,2680.63,2694.79,990.50,2708.50,3386.13,5069.87,4662.50,0.00,2919.53,1718.49,1593.28,1233.37,2325.37,3750.99,3602.87,3713.25,2875.95,2308.01,4033.26,2538.12,5127.85,7189.73,2006.62,2121.38,5487.48,5308.94,2636.25,4955.65,3844.79,6555.80,2836.25,3116.68,6131.88,1940.04
2023-12-28,Thursday,9311.79,8167.22,6724.91,13966.64,11945.58,14667.29,1917.59,10823.10,16055.54,8093.54,3480.34,14560.12,5797.72,3533.31,11219.76,9851.33,7939.76,8366.83,11452.35,5716.87,2810.21,2589.93,4793.42,3363.67,4656.63,6438.70,2915.47,5022.63,3118.65,4154.77,2200.75,4965.00,2922.25,6334.87,4185.76,4654.44,2509.75,5168.99,7537.49,3155.83,4997.99,3791.16,764.50,4238.25,1083.00,7312.50,2532.12,5550.30,2581.63,2112.42,2471.68,3107.36,1214.75,2198.25,3597.38,5267.38,3775.87,0.00,2866.76,1521.54,1440.50,959.88,2601.25,3961.56,4217.88,3639.37,3075.73,2434.06,3986.93,2390.38,4782.17,7205.84,2174.22,2157.32,5342.61,5173.48,2209.49,4990.76,3499.73,6032.43,2977.81,3377.52,6388.50,1964.28
2023-12-29,Friday,11823.97,7861.88,6824.56,14401.30,12323.39,14624.47,1833.94,11581.16,16459.55,7514.96,3476.28,14328.80,5541.78,3539.00,8808.62,9648.11,8113.60,7730.85,11277.96,5712.89,2996.33,2781.96,5188.30,2993.46,4926.54,6635.48,3038.90,5238.50,3116.95,2326.19,2244.50,5005.13,2912.94,6443.74,4122.56,4610.00,2308.25,4879.63,8232.88,2713.11,4832.70,3503.99,732.50,4426.50,1086.50,8253.63,2669.50,5665.32,2548.12,2119.48,2313.57,2883.84,1214.75,2535.25,3744.87,2522.12,4075.88,0.00,3044.03,1478.75,1369.13,1051.62,2393.00,3871.31,4037.50,3519.96,3160.19,2485.39,3992.63,2215.62,5333.75,7202.06,1880.68,2127.93,5226.14,5351.96,2381.25,4714.38,3390.89,7211.59,2537.57,3128.33,6488.69,1938.53
2023-12-30,Saturday,11923.18,8052.41,7063.87,14739.70,12074.35,15118.93,1967.75,11048.89,16616.74,7591.41,3344.00,14082.79,5839.25,3774.07,11534.25,10069.94,8037.03,8207.59,12294.04,5803.53,3585.37,2871.68,5240.25,3142.72,5298.06,6588.59,2876.34,5349.25,3531.46,3656.42,2334.50,4923.62,2983.87,5983.38,4552.53,4567.88,2273.50,5376.76,7966.68,3153.57,5247.78,2750.43,686.25,4413.25,1228.75,8567.25,2775.13,5673.56,2324.25,1646.59,1938.79,2652.90,1242.00,2619.25,3357.63,4445.25,4246.75,0.00,3108.37,2103.63,1333.62,1524.62,2576.38,4338.13,4452.25,3821.42,3117.14,2300.20,4327.13,2476.38,4558.60,6967.33,1787.88,2297.19,5318.74,5211.09,2890.62,5233.52,2992.46,6702.05,2600.94,3069.71,6468.13,1752.29
2023-12-31,Sunday,9698.54,6427.78,6281.40,13836.75,11061.82,14926.68,1384.74,10656.89,15858.92,6930.69,2607.97,13406.26,6510.61,2623.00,11267.07,10230.48,7138.27,7743.35,11986.40,5438.15,3369.55,3073.87,4944.44,2680.37,4788.06,5695.50,2867.92,4978.62,3136.69,3588.36,2331.25,4619.50,2816.56,6009.67,3205.25,3790.09,2301.00,5087.74,7800.63,2839.38,4800.28,1678.78,793.25,4253.12,982.50,6198.36,2295.53,5138.56,2432.50,0.00,0.00,2323.92,1161.75,2445.75,3153.62,4295.13,3922.25,0.00,2651.47,1922.38,1807.63,862.13,1949.12,4083.06,4347.49,3656.75,2393.62,1608.84,3874.44,2320.87,5083.05,7600.52,2264.05,1495.06,4928.33,4933.82,1695.38,4884.14,2671.14,6791.42,2849.06,2313.88,6466.37,1397.50
2024-01-01,0,11604.07,7856.39,6872.76,14721.80,12244.90,15191.28,1742.79,13280.18,16374.08,7529.58,3058.01,15077.48,6290.02,3625.02,11890.03,10516.48,8629.45,8066.97,12526.55,6163.90,3305.93,,5172.80,3319.39,5134.88,6432.74,3081.91,5211.74,3399.69,4241.59,2262.84,5187.53,2941.24,6286.57,4914.05,4502.90,2463.52,5015.37,8051.67,2883.73,5290.12,3157.63,787.07,4406.62,1017.59,7340.18,2542.53,5424.97,2566.81,1372.59,1297.70,3033.26,1129.53,2483.43,3622.30,4810.03,3890.61,0.00,3298.83,1582.44,1542.94,1170.03,2272.02,4341.32,4356.48,3826.55,3146.76,2553.37,4380.46,2399.11,5400.06,7237.34,2287.00,2056.65,5206.43,5362.37,2220.61,4894.53,3016.87,6659.75,2533.39,3031.33,6560.30,1955.69
2024-01-02,1,11030.77,7723.77,6756.00,14399.00,11940.73,15264.37,1789.11,12623.79,15995.35,7826.68,2934.40,14735.30,6281.72,3558.22,11330.81,10520.44,8247.41,7672.39,12344.61,5725.01,3330.60,,4959.96,3210.74,4937.02,6424.00,3013.78,5063.88,3261.36,4225.07,2206.10,5044.50,2905.41,6150.60,4335.72,4348.34,2278.11,5024.95,7918.25,2898.01,5208.67,3308.57,760.28,4321.61,1014.12,7382.79,2428.08,5438.28,2603.55,1625.99,1490.60,2945.25,1287.62,2464.35,3413.67,4765.35,3922.82,0.00,3128.09,1546.06,1561.19,1137.09,2229.41,4241.73,4508.88,3870.70,3048.66,2401.21,4159.25,2435.10,5461.93,7253.12,2280.12,2001.40,5225.18,5219.70,2451.82,4863.09,3014.22,6637.10,2552.22,3058.07,6636.32,1923.09
2024-01-03,2,10953.76,7591.14,6759.41,14369.34,11907.21,14822.72,1695.21,13283.31,16055.77,7631.23,3116.95,14414.39,6094.65,3344.24,10724.99,9924.21,7662.89,7811.35,12023.10,5580.37,3243.28,,5108.41,3191.14,4816.96,6091.55,2923.77,5180.85,3203.08,4105.22,2108.63,5115.31,2839.15,6376.79,4111.99,4464.17,2229.96,4982.27,7929.17,2760.47,5092.33,3247.29,745.57,4224.65,1028.97,7388.06,2352.01,5310.36,2591.98,1700.53,1652.00,2872.42,1136.08,2502.51,3542.36,4962.30,3973.21,0.00,3040.32,1641.80,1602.36,1112.03,2330.29,4152.08,4638.88,3753.06,3059.42,2396.99,4186.16,2381.94,5364.55,7189.09,2181.89,1931.30,5078.71,5265.42,2220.86,4939.34,3015.10,6624.69,2625.47,3055.48,6607.67,2047.12
2024-01-04,3,11251.16,7458.52,6723.50,14187.68,11753.86,15005.74,1749.69,12336.75,15944.84,7913.78,3168.54,14650.18,5892.61,3301.67,10957.39,10241.21,7248.03,7870.77,12382.65,5661.22,3309.15,,4984.64,3118.52,4768.79,6072.07,2914.72,4912.57,3158.97,4084.40,2138.93,5071.00,2763.12,6140.43,4068.63,4695.86,2248.55,4935.99,7953.94,2730.46,5016.09,3144.08,786.04,4193.15,990.41,7718.86,2305.36,5395.35,2592.75,1851.18,1925.57,2755.39,1290.01,2492.56,3321.01,4979.07,3986.83,0.00,2919.34,1732.62,1497.14,1187.35,2210.81,4124.55,4670.72,3798.89,2956.43,2199.84,4029.16,2420.84,5357.75,7192.78,2150.33,1831.42,5105.62,5156.88,2380.28,4876.67,3055.07,6610.60,2623.77,3004.42,6718.19,2133.46
2024-01-05,4,11136.16,7325.90,6698.05,14108.52,11647.15,14551.96,1736.77,12217.20,16034.12,7918.16,3214.34,13903.69,5850.21,3370.03,10550.88,10249.87,7368.39,8056.38,12081.53,5894.25,3286.73,,5038.35,3073.71,4805.99,6016.50,2890.93,4894.71,3250.62,3954.61,2074.16,4940.18,2730.02,6340.35,3654.82,4732.42,2318.44,4841.39,8053.36,2662.05,4901.55,3158.54,814.30,4095.37,1005.90,7630.19,2265.99,5268.98,2577.82,1833.48,2045.63,2692.70,1149.29,2517.16,3439.64,5018.30,4007.16,0.00,2823.67,1793.60,1524.44,1129.30,2343.34,4096.86,4735.07,3651.16,2848.21,2121.59,4036.59,2390.60,5266.40,7164.11,2065.93,1821.20,4972.68,5181.81,2221.82,4899.38,3034.16,6598.29,2673.04,2967.53,6670.48,2053.59
2024-01-06,5,11062.28,7193.27,6669.48,13970.13,11520.89,14805.38,1641.92,12139.28,16080.73,7318.75,2987.60,14110.98,6069.48,3396.65,10056.20,10187.58,7579.57,7751.47,11975.41,5732.13,3426.09,,4942.44,2962.10,4859.69,5868.65,2814.89,4841.56,3159.44,3609.17,2038.30,4961.43,2696.82,6127.96,3616.71,4376.49,2333.93,4840.09,7946.50,2694.73,4851.16,3369.03,786.27,4037.19,999.81,7666.25,2236.83,5341.12,2567.36,1918.48,2113.33,2581.42,1278.85,2512.82,3226.43,5027.64,4028.18,0.00,2706.53,1877.52,1565.60,1144.03,2303.70,4065.04,4819.90,3685.42,2718.13,1905.02,3906.61,2397.74,5241.98,7147.03,2038.03,1737.50,4995.39,5086.37,2296.30,4896.17,3055.59,6587.27,2692.12,2914.49,6755.89,1750.18
2024-01-07,6,10799.01,7060.65,6641.78,13869.14,11402.51,14306.47,1642.96,11128.57,15943.17,7075.86,2861.08,14000.42,6272.86,3011.02,10075.58,10305.78,7468.29,7242.90,11756.07,5349.56,3419.55,,4966.92,2907.88,4790.05,5808.66,2731.64,4816.62,3096.09,3303.28,2061.49,4930.83,2653.19,6319.83,3267.37,3843.06,2189.86,4839.53,7797.13,2611.34,4759.04,3545.33,778.61,4009.63,1003.73,7720.79,2211.70,5229.50,2551.26,1886.83,2144.56,2505.91,1157.71,2535.24,3333.40,5039.54,4052.71,0.00,2607.00,1914.68,1576.90,1145.18,2360.89,4022.26,4910.10,3570.33,2604.88,1824.18,3903.30,2389.37,5159.14,7121.16,1955.61,1697.50,4871.13,5096.62,2183.62,4911.46,3033.62,6577.39,2737.18,2866.00,6722.86,1352.36
2024-01-08,0,11663.66,7856.39,6798.69,14599.42,12009.96,15412.97,1799.78,13248.09,16320.18,7672.97,2965.29,14683.36,6185.58,3548.23,11371.12,10205.37,8125.56,7950.82,12224.75,5847.97,3245.32,,5103.09,3310.85,5160.27,6272.49,3091.01,5154.82,3255.00,4135.63,2070.60,5183.44,2934.53,6204.83,4626.19,4510.02,2284.90,5047.74,8073.13,2842.37,5225.60,3534.88,780.75,4323.64,978.43,7392.46,2430.29,5447.78,2652.12,1856.11,2179.11,3049.04,1279.78,2465.39,3483.32,5237.52,3900.58,0.00,3248.56,1535.83,1598.06,1131.54,2224.93,4302.13,4380.84,3913.30,3248.36,2607.40,4184.95,2427.46,5520.45,7257.04,2310.32,1980.13,5218.42,5296.78,2451.79,4859.51,3099.71,6458.91,2525.05,3177.95,6649.97,1978.26
2024-01-09,1,11475.47,7723.77,6770.81,14489.87,11889.70,14852.55,1852.91,12476.01,16073.17,7649.52,2965.16,14907.68,6004.13,3638.45,10822.96,10278.00,7619.06,7592.77,12284.51,5879.07,3259.03,,5083.80,3223.32,4952.24,6286.49,2996.99,5139.01,3250.77,4211.08,2070.30,5161.10,2886.56,6283.28,4191.54,4327.71,2273.06,4961.35,7931.12,2889.33,5133.68,3324.25,792.87,4301.88,983.19,7454.37,2405.19,5347.46,2635.73,1826.29,2159.25,2969.09,1176.61,2486.57,3578.35,5227.57,3925.06,0.00,3148.06,1583.76,1583.03,1141.76,2275.46,4248.32,4467.77,3829.48,3144.79,2527.45,4172.55,2424.23,5444.52,7232.92,2228.88,1936.00,5101.21,5295.51,2368.12,4869.56,3078.00,6451.27,2571.26,3126.81,6628.84,1923.71
2024-01-10,2,11389.38,7591.14,6742.91,14371.90,11768.92,15242.47,1746.05,12103.95,16012.98,7814.11,3120.48,14373.68,5874.04,3496.85,10718.28,10231.09,7490.57,7761.31,12112.21,5969.66,3247.50,,5046.21,3164.48,4828.56,6141.18,2955.01,5130.47,3313.14,4240.17,2063.99,5148.96,2851.94,6240.18,4243.58,4482.53,2345.22,4931.65,7925.76,2781.84,5068.19,3193.44,766.93,4231.96,982.81,7506.47,2378.14,5397.50,2619.97,1882.75,2133.45,2865.81,1268.13,2485.13,3388.75,5211.95,3949.40,0.00,3032.21,1669.40,1551.63,1139.54,2268.79,4197.04,4561.78,3800.55,3039.16,2329.74,4072.05,2415.75,5404.90,7212.14,2200.60,1876.34,5116.64,5221.00,2374.59,4873.31,3086.36,6444.67,2590.99,3074.46,6685.62,2039.36
2024-01-11,3,11219.57,7458.52,6715.02,14259.10,11648.38,14607.82,1760.23,12145.93,15981.40,7809.86,3183.71,14394.09,5919.49,3338.73,10750.55,10191.15,7686.38,7861.50,12141.37,5826.66,3366.14,,5029.00,3123.82,4778.94,6007.23,2904.52,4999.29,3211.66,4106.85,2017.89,5040.51,2791.34,6218.33,3855.57,4695.48,2387.53,4940.13,7967.59,2725.00,4987.48,3292.08,772.16,4149.23,985.57,7555.26,2348.86,5306.79,2603.51,1857.95,2107.33,2782.19,1180.45,2505.42,3472.38,5193.37,3973.89,0.00,2931.28,1721.64,1536.47,1141.23,2301.47,4149.20,4646.63,3745.27,2932.26,2244.69,4051.73,2411.12,5334.15,7188.70,2119.89,1829.34,5005.50,5210.92,2309.61,4880.72,3066.02,6439.06,2635.96,3022.62,6673.69,2142.24
2024-01-12,4,11112.46,7325.90,6687.12,14143.15,11527.78,15079.25,1696.89,11328.53,16023.65,7930.04,3152.77,14358.92,6117.73,3221.74,10365.48,10279.87,7783.34,7941.52,12265.22,5607.28,3362.24,,5005.10,3040.51,4818.64,6012.04,2855.92,4840.17,3159.62,3832.57,2021.39,4992.79,2738.61,6297.65,3734.65,4735.54,2284.04,4911.81,8025.37,2727.16,4911.81,3493.94,805.92,4128.13,986.50,7608.32,2317.49,5347.95,2587.29,1908.04,2084.79,2681.68,1257.52,2504.79,3293.79,5171.49,3998.51,0.00,2815.84,1799.69,1539.12,1142.72,2304.18,4103.41,4739.96,3693.40,2824.12,2050.03,3960.57,2404.07,5290.06,7167.40,2090.98,1774.12,5017.00,5143.80,2300.69,4884.72,3071.32,6434.39,2657.22,2970.43,6722.11,2055.74
2024-01-13,5,10947.14,7193.27,6659.23,14029.14,11407.24,14357.42,1628.79,11519.61,16060.05,7390.99,3003.56,13816.04,6239.36,3333.54,10058.63,10210.18,7485.26,7732.40,11860.36,5438.99,3378.74,,4971.04,2973.32,4837.21,5838.27,2803.52,4842.08,3087.05,3536.61,2004.18,4982.00,2682.24,6160.61,3580.24,4391.98,2168.26,4831.32,7947.57,2641.37,4828.38,3560.92,806.75,4030.62,989.43,7656.54,2284.43,5265.62,2570.82,1888.34,2066.98,2595.55,1183.03,2524.30,3366.83,5147.95,4023.26,0.00,2714.55,1855.69,1557.38,1142.98,2331.37,4057.68,4825.88,3655.38,2716.12,1960.84,3933.53,2397.98,5223.12,7144.37,2010.92,1725.43,4911.18,5126.92,2247.48,4891.79,3052.66,6430.64,2701.13,2918.41,6717.40,1746.66
